Término|Ngram|N(d,e)|N(d,e')|N(d',e)|P(e,d)|P(d,e)|SpecialtyWeight|Idf|Idf-norm|SpecialtyWeight*Idf-norm|
('ginecología', 'obstetricia', '.')|3|1|2|292|0.3333333333333333|0.0034129692832764505|0.33674630261660976|15.989882293829424|1.0652223639252536|0.3587096925163539|
especialidad|1|8|585|285|0.013490725126475547|0.027303754266211604|0.040794479392687155|8.362956500004577|-1.1941393252976173|-0.048714292097851|
('de', 'lo', 'anastomosis')|3|1|55|292|0.017857142857142856|0.0034129692832764505|0.021270112140419305|11.767489872492977|-0.1855976822533219|-0.0039476835145300666|
('unidad', 'funcional')|2|1|15|292|0.0625|0.0034129692832764505|0.06591296928327645|13.57484479455058|0.34980394352773975|0.023056616584912877|
('perforación', 'iatrogénica', 'por')|3|1|5|292|0.16666666666666666|0.0034129692832764505|0.1700796359499431|14.989882293829424|0.7689874522060172|0.13078910592127366|
('asentir', 'con', 'aguar')|3|1|4|292|0.2|0.0034129692832764505|0.20341296928327646|15.252916699663219|0.8469074261973131|0.17227195427085276|
('el', 'manejar', 'médico-quirúrgico')|3|1|1|292|0.5|0.0034129692832764505|0.5034129692832765|16.57484479455058|1.2385086786854484|0.623481331420149|
('endoscópico', 'transanal')|2|1|39|292|0.025|0.0034129692832764505|0.02841296928327645|12.252916699663219|-0.04179730896039624|-0.001187585655615354|
('3', 'hora', '.')|3|2|10|291|0.16666666666666666|0.006825938566552901|0.17349260523321955|13.989882293829424|0.4727525404867807|0.0820190698796747|
('autopsia', 'en')|2|1|33|292|0.029411764705882353|0.0034129692832764505|0.032824733989158805|12.487381953300241|0.02765948475199554|0.0009079152292614477|
('uno', 'centrar', 'de')|3|1|1180|292|0.000846740050804403|0.0034129692832764505|0.004259709334080854|7.369051545153423|-1.4885686718552607|-0.006340869865922193|
evidencia|1|1|229|292|0.004347826086956522|0.0034129692832764505|0.007760795370232972|9.729354743606205|-0.7893644622309693|-0.006126096063908546|
('colorrectal', 'electivo', 'y')|3|1|6|292|0.14285714285714285|0.0034129692832764505|0.1462701121404193|14.767489872492977|0.7031070529043874|0.10284354747504446|
('con', 'metástasis')|2|1|100|292|0.009900990099009901|0.0034129692832764505|0.013313959382286352|10.916633311798785|-0.43765110039629895|-0.005826868974289251|
('origen', 'traumático')|2|1|37|292|0.02631578947368421|0.0034129692832764505|0.02972875875696066|12.326917281106995|-0.019875753249226934|-0.0005908814734591444|
('con', 'el')|2|4|4163|289|0.0009599232061435085|0.013651877133105802|0.01461180033924931|5.550051409848031|-2.0274200163547325|-0.02962425648277292|
('referente', 'a', 'procedimiento')|3|1|1|292|0.5|0.0034129692832764505|0.5034129692832765|16.57484479455058|1.2385086786854484|0.623481331420149|
('y', 'característico')|2|1|667|292|0.0014970059880239522|0.0034129692832764505|0.004909975271300403|8.191140502076529|-1.2450372222757853|-0.006113101973222648|
('de', 'enero', 'de')|3|1|15|292|0.0625|0.0034129692832764505|0.06591296928327645|13.57484479455058|0.34980394352773975|0.023056616584912877|
localización|1|1|1018|292|0.0009813542688910696|0.0034129692832764505|0.00439432355216752|7.581906458384767|-1.4255136154251677|-0.006264168054198288|
('variabilidad', 'de', 'los')|3|1|6|292|0.14285714285714285|0.0034129692832764505|0.1462701121404193|14.767489872492977|0.7031070529043874|0.10284354747504446|
('sin', 'collorín', 'cervical')|3|1|2|292|0.3333333333333333|0.0034129692832764505|0.33674630261660976|15.989882293829424|1.0652223639252536|0.3587096925163539|
('bevacizumab', '.')|2|1|13|292|0.07142857142857142|0.0034129692832764505|0.07484154071184787|13.767489872492977|0.4068721411851509|0.030450937919025187|
('(', 'vih', ')')|3|1|212|292|0.004694835680751174|0.0034129692832764505|0.008107804964027625|9.840135174324741|-0.7565474311168447|-0.006133939017531501|
(':', 'principal', 'factor')|3|1|17|292|0.05555555555555555|0.0034129692832764505|0.058968524838832005|13.404919793108268|0.2994662257265853|0.017659081570149417|
(':', 'seguridad')|2|1|39|292|0.025|0.0034129692832764505|0.02841296928327645|12.252916699663219|-0.04179730896039624|-0.001187585655615354|
('de', 'cirugía', 'coloproctológica')|3|1|2|292|0.3333333333333333|0.0034129692832764505|0.33674630261660976|15.989882293829424|1.0652223639252536|0.3587096925163539|
punotuación|1|1|24|292|0.04|0.0034129692832764505|0.043412969283276454|12.930988604775855|0.1590712619899401|0.006905755810621291|
('carcinoma', 'colorrectal', '.')|3|1|109|292|0.00909090909090909|0.0034129692832764505|0.012503878374185541|10.79348508102592|-0.4741319056676786|-0.005928487681789466|
('imprescindible', 'lo')|2|1|12|292|0.07692307692307693|0.0034129692832764505|0.08033604620635337|13.874405076409488|0.43854415717880274|0.03523090367464259|
impactar|1|3|1494|290|0.002004008016032064|0.010238907849829351|0.012242915865861416|7.0269862884921634|-1.5899003429645266|-0.01946501613401891|
('grupo', 'de')|2|1|2430|292|0.00041135335252982314|0.0034129692832764505|0.0038243226358062737|6.3275106165218515|-1.7971094569004056|-0.00687272637504574|
('radical', 'en')|2|1|245|292|0.0040650406504065045|0.0034129692832764505|0.007478009933682955|9.63233028921134|-0.818106492913239|-0.006117808480815725|
('lo', 'red', '.')|3|1|1|292|0.5|0.0034129692832764505|0.5034129692832765|16.57484479455058|1.2385086786854484|0.623481331420149|
('unoa', 'unoidad')|2|1|56|292|0.017543859649122806|0.0034129692832764505|0.020956828932399255|11.74195478038584|-0.19316206800942237|-0.0040480644155019355|
('a', 'metronidazol', 'más')|3|1|1|292|0.5|0.0034129692832764505|0.5034129692832765|16.57484479455058|1.2385086786854484|0.623481331420149|
('observacional', 'a', 'largar')|3|1|4|292|0.2|0.0034129692832764505|0.20341296928327646|15.252916699663219|0.8469074261973131|0.17227195427085276|
('punción', 'accidental', 'en')|3|1|1|292|0.5|0.0034129692832764505|0.5034129692832765|16.57484479455058|1.2385086786854484|0.623481331420149|
('de', 'colon', '.')|3|2|256|291|0.007751937984496124|0.006825938566552901|0.014577876551049026|9.563617539127327|-0.8384616083683629|-0.012222989819588009|
('lo', 'resultar', '?')|3|1|19|292|0.05|0.0034129692832764505|0.053412969283276455|13.252916699663219|0.2544376027588402|0.013590267860668429|
oír|1|1|205|292|0.0048543689320388345|0.0034129692832764505|0.008267338215315286|9.888344267367362|-0.7422662146952995|-0.00613656584268787|
('de', 'cirugäa')|2|1|3|292|0.25|0.0034129692832764505|0.25341296928327645|15.57484479455058|0.9422737669662126|0.238784393164646|
('parir', 'protesis', 'inferior')|3|1|2|292|0.3333333333333333|0.0034129692832764505|0.33674630261660976|15.989882293829424|1.0652223639252536|0.3587096925163539|
hemorrágico|1|1|756|292|0.001321003963011889|0.0034129692832764505|0.004733973246288339|8.010695304564848|-1.298491389430818|-0.0061470234981012666|
('y', 'certificación', 'en')|3|1|0|292|1.0|0.0034129692832764505|1.0034129692832765|17.57484479455058|1.5347435904046849|1.5399816231364416|
('abordaje', 'loparoscópico', 'parir')|3|1|4|292|0.2|0.0034129692832764505|0.20341296928327646|15.252916699663219|0.8469074261973131|0.17227195427085276|
('fístulo', 'anal', 'de')|3|1|4|292|0.2|0.0034129692832764505|0.20341296928327646|15.252916699663219|0.8469074261973131|0.17227195427085276|
('la', 'scelta')|2|1|2|292|0.3333333333333333|0.0034129692832764505|0.33674630261660976|15.989882293829424|1.0652223639252536|0.3587096925163539|
('linfático', 'centinelo')|2|1|12|292|0.07692307692307693|0.0034129692832764505|0.08033604620635337|13.874405076409488|0.43854415717880274|0.03523090367464259|
('a', ')', 'fisura')|3|1|1|292|0.5|0.0034129692832764505|0.5034129692832765|16.57484479455058|1.2385086786854484|0.623481331420149|
('asociación', 'españolo', 'de')|3|3|219|290|0.013513513513513514|0.010238907849829351|0.023752421363342865|9.780428928200473|-0.7742345056665542|-0.018389944212631463|
('lo', 'cirugía', 'del')|3|3|537|290|0.005555555555555556|0.010238907849829351|0.015794463405384908|8.498029197499749|-1.1541260766794559|-0.018228802083314122|
('colorrectal', 'en', 'paciente')|3|1|34|292|0.02857142857142857|0.0034129692832764505|0.03198439785470502|12.445561777605613|0.015270888697014415|0.000488430179680227|
('de', 'recidivar', 'local')|3|1|8|292|0.1111111111111111|0.0034129692832764505|0.11452408039438755|14.404919793108268|0.5957011374458218|0.0682221249558734|
(')', '11', 'de')|3|1|0|292|1.0|0.0034129692832764505|1.0034129692832765|17.57484479455058|1.5347435904046849|1.5399816231364416|
('regional', 'de', 'alta')|3|1|6|292|0.14285714285714285|0.0034129692832764505|0.1462701121404193|14.767489872492977|0.7031070529043874|0.10284354747504446|
('y', 'del', 'recto')|3|1|6|292|0.14285714285714285|0.0034129692832764505|0.1462701121404193|14.767489872492977|0.7031070529043874|0.10284354747504446|
('curvo', 'de')|2|1|216|292|0.004608294930875576|0.0034129692832764505|0.008021264214152026|9.8132935621061|-0.7644988537428359|-0.006132247297287653|
('agudo', 'no', 'complicar')|3|2|30|291|0.0625|0.006825938566552901|0.0693259385665529|12.57484479455058|0.05356903180850334|0.0037137234082260206|
('y', 'tratamiento', '.')|3|1|1052|292|0.000949667616334283|0.0034129692832764505|0.004362636899610734|7.534555073524864|-1.4395407487389247|-0.0062801935889416965|
('y', 'lo', 'seguridad')|3|1|50|292|0.0196078431372549|0.0034129692832764505|0.02302081242053135|11.902419452579085|-0.1456268300081999|-0.003352447937015376|
('uno', 'ensayar', 'clínico')|3|1|110|292|0.009009009009009009|0.0034129692832764505|0.01242197829228546|10.780428928200473|-0.4779995939473178|-0.005937700579734846|
('lo', 'cirujano')|2|1|34|292|0.02857142857142857|0.0034129692832764505|0.03198439785470502|12.445561777605613|0.015270888697014415|0.000488430179680227|
('en', 'cirugia', 'ortognatica')|3|2|3|291|0.4|0.006825938566552901|0.4068259385665529|15.252916699663219|0.8469074261973131|0.3445439085417055|
('paciente', 'mexicano', 'con')|3|1|95|292|0.010416666666666666|0.0034129692832764505|0.013829635949943117|10.989882293829424|-0.41595219467092853|-0.005752467424878811|
('año', 'desde', 'su')|3|1|5|292|0.16666666666666666|0.0034129692832764505|0.1700796359499431|14.989882293829424|0.7689874522060172|0.13078910592127366|
('transanal', 'tras', 'quimio-radioterapia')|3|1|3|292|0.25|0.0034129692832764505|0.25341296928327645|15.57484479455058|0.9422737669662126|0.238784393164646|
('paralelo', 'y')|2|1|1|292|0.5|0.0034129692832764505|0.5034129692832765|16.57484479455058|1.2385086786854484|0.623481331420149|
('mecánico', 'de')|2|1|54|292|0.01818181818181818|0.0034129692832764505|0.02159478746509463|11.79348508102592|-0.17789699394844216|-0.003841647774995834|
('y', 'dedicación')|2|1|3|292|0.25|0.0034129692832764505|0.25341296928327645|15.57484479455058|0.9422737669662126|0.238784393164646|
('asociar', 'a')|2|2|5201|291|0.0003843936190659235|0.006825938566552901|0.007210332185618825|5.229716802573888|-2.1223143104612046|-0.015302591180717846|
defensa|1|1|87|292|0.011363636363636364|0.0034129692832764505|0.014776605646912815|11.115413175913282|-0.37876556489877905|-0.005596869385139421|
('uno', 'instituto', 'oncológico')|3|1|7|292|0.125|0.0034129692832764505|0.12841296928327645|14.57484479455058|0.6460388552469762|0.08295976767463303|
('sanitario', '.')|2|1|857|292|0.0011655011655011655|0.0034129692832764505|0.004578470448777616|7.830010957051035|-1.3520164011656204|-0.006190167138999455|
('kontaktlaxativum', ',', 'in')|3|1|3|292|0.25|0.0034129692832764505|0.25341296928327645|15.57484479455058|0.9422737669662126|0.238784393164646|
('o', 'prolongación', 'del')|3|1|2|292|0.3333333333333333|0.0034129692832764505|0.33674630261660976|15.989882293829424|1.0652223639252536|0.3587096925163539|
('resultados', 'a', 'lorgar')|3|1|94|292|0.010526315789473684|0.0034129692832764505|0.013939285072750135|11.004989186219632|-0.41147700573736345|-0.005735695283854752|
('valor', 'diagnóstico', 'del')|3|1|46|292|0.02127659574468085|0.0034129692832764505|0.0246895650279573|12.020255942872943|-0.11071954770869434|-0.0027336174730198297|
('lo', 'reparación', 'anterior')|3|1|3|292|0.25|0.0034129692832764505|0.25341296928327645|15.57484479455058|0.9422737669662126|0.238784393164646|
('de', 'cirugía', 'radical')|3|1|5|292|0.16666666666666666|0.0034129692832764505|0.1700796359499431|14.989882293829424|0.7689874522060172|0.13078910592127366|
('blando', ':', 'registrar')|3|1|2|292|0.3333333333333333|0.0034129692832764505|0.33674630261660976|15.989882293829424|1.0652223639252536|0.3587096925163539|
('biomecánica', 'de', 'lo')|3|1|16|292|0.058823529411764705|0.0034129692832764505|0.06223649869504116|13.487381953300241|0.32389439647123197|0.02015805318331297|
('enseñanza', 'parir')|2|1|4|292|0.2|0.0034129692832764505|0.20341296928327646|15.252916699663219|0.8469074261973131|0.17227195427085276|
('en', 'lo', 'intervención')|3|1|41|292|0.023809523809523808|0.0034129692832764505|0.027222493092800257|12.18252737177182|-0.06264908529428093|-0.0017054642916938167|
tránsito|1|1|220|292|0.004524886877828055|0.0034129692832764505|0.007937856161104505|9.786942235159149|-0.7723050367546508|-0.006130446294254945|
('comer', 'predictor', 'de')|3|1|317|292|0.0031446540880503146|0.0034129692832764505|0.006557623371326765|9.261961839266224|-0.9278225579863211|-0.006084310890695281|
(':', 'resultar', 'de')|3|2|497|291|0.004008016032064128|0.006825938566552901|0.010833954598617029|8.61194878921332|-1.1203791164850947|-0.012138136481238175|
('estudio', 'de')|2|3|8367|290|0.00035842293906810036|0.010238907849829351|0.010597330788897451|4.543832887112874|-2.325497071607442|-0.02464406171643641|
('fetal', 'en')|2|1|333|292|0.0029940119760479044|0.0034129692832764505|0.0064069812593243545|9.191140502076529|-0.9488023105565488|-0.006078958622539455|
('recidivar', 'locorregional', 'del')|3|2|6|291|0.25|0.006825938566552901|0.2568259385665529|14.57484479455058|0.6460388552469762|0.16591953534926607|
antibióticos|1|1|113|292|0.008771929824561403|0.0034129692832764505|0.012184899107837854|10.74195478038584|-0.4893969797286588|-0.005963252821674275|
('de', 'formar', 'rutinario')|3|1|4|292|0.2|0.0034129692832764505|0.20341296928327646|15.252916699663219|0.8469074261973131|0.17227195427085276|
('lo', 'peritonitis')|2|1|37|292|0.02631578947368421|0.0034129692832764505|0.02972875875696066|12.326917281106995|-0.019875753249226934|-0.0005908814734591444|
irresecables|1|1|22|292|0.043478260869565216|0.0034129692832764505|0.04689123015284167|13.051282838493567|0.1947066136956395|0.009130032635082665|
('fundamento', 'fisiopatológico')|2|1|9|292|0.1|0.0034129692832764505|0.10341296928327645|14.252916699663219|0.5506725144780766|0.056946679824865946|
('prolongación', 'del', 'tratamiento')|3|1|2|292|0.3333333333333333|0.0034129692832764505|0.33674630261660976|15.989882293829424|1.0652223639252536|0.3587096925163539|
('de', 'estapedectomía')|2|2|11|291|0.15384615384615385|0.006825938566552901|0.16067209241270675|13.874405076409488|0.43854415717880274|0.07046180734928519|
('cirugía', 'pediátrico', 'españolo')|3|1|4|292|0.2|0.0034129692832764505|0.20341296928327646|15.252916699663219|0.8469074261973131|0.17227195427085276|
('colorrectal', 'sobrar', 'lo')|3|1|5|292|0.16666666666666666|0.0034129692832764505|0.1700796359499431|14.989882293829424|0.7689874522060172|0.13078910592127366|
('de', 'vigilancia')|2|1|280|292|0.0035587188612099642|0.0034129692832764505|0.006971688144486414|9.440418474329654|-0.8749574724525939|-0.006099930637627548|
('prótesis', 'endoluminales')|2|1|3|292|0.25|0.0034129692832764505|0.25341296928327645|15.57484479455058|0.9422737669662126|0.238784393164646|
('(', 'c.')|2|1|10|292|0.09090909090909091|0.0034129692832764505|0.09432206019236736|14.115413175913282|0.5099391702589302|0.04809851311160868|
('valoración', 'del', 'paciente')|3|1|16|292|0.058823529411764705|0.0034129692832764505|0.06223649869504116|13.487381953300241|0.32389439647123197|0.02015805318331297|
('complicaciones', 'del')|2|1|84|292|0.011764705882352941|0.0034129692832764505|0.015177675165629392|11.165453858412878|-0.363941767736141|-0.005523789929904088|
('y', 'resultar')|2|5|1528|288|0.0032615786040443573|0.017064846416382253|0.02032642502042661|6.992702812891803|-1.6000563053324282|-0.03252342451880043|
('tratamiento', 'postoperatorio', '.')|3|1|5|292|0.16666666666666666|0.0034129692832764505|0.1700796359499431|14.989882293829424|0.7689874522060172|0.13078910592127366|
('joven', 'médico')|2|1|8|292|0.1111111111111111|0.0034129692832764505|0.11452408039438755|14.404919793108268|0.5957011374458218|0.0682221249558734|
lograr|1|1|49|292|0.02|0.0034129692832764505|0.02341296928327645|11.930988604775855|-0.13716364972929634|-0.0032114083178941054|
('de', 'lo', 'indicador')|3|1|67|292|0.014705882352941176|0.0034129692832764505|0.018118851636217626|11.487381953300241|-0.2685754269672409|-0.00486627831435324|
('etapa', 'clínico')|2|1|62|292|0.015873015873015872|0.0034129692832764505|0.01928598515629232|11.597564871050663|-0.2359354000544769|-0.004550246623294532|
('lo', 'coste', 'hospitalario')|3|1|11|292|0.08333333333333333|0.0034129692832764505|0.08674630261660977|13.989882293829424|0.4727525404867807|0.04100953493983735|
('preparación', 'preoperatoria')|2|1|20|292|0.047619047619047616|0.0034129692832764505|0.05103201690232407|13.18252737177182|0.23358582642495548|0.011920355842261664|
pediatrica|1|1|93|292|0.010638297872340425|0.0034129692832764505|0.014051267155616876|11.020255942872943|-0.4069544594279308|-0.005718225829591504|
