Término|Ngram|N(d,e)|N(d,e')|N(d',e)|P(e,d)|P(d,e)|SpecialtyWeight|Idf|Idf-norm|SpecialtyWeight*Idf-norm|
('trastornars', 'psiquiátrico')|2|1|8|356|0.1111111111111111|0.0028011204481792717|0.11391223155929038|14.404919793108268|0.3713454824243818|0.04230079258242258|
('más', 'de', 'uno')|3|1|34|356|0.02857142857142857|0.0028011204481792717|0.03137254901960784|12.445561777605613|-0.20290957988007202|-0.006365790741335592|
('diagnóstico', 'diferencial')|2|1|789|356|0.0012658227848101266|0.0028011204481792717|0.0040669432329893986|7.949135951486115|-1.520736782716811|-0.006184750167628204|
('de', 'lo', 'inmunodeficiencia')|3|1|2328|356|0.00042936882782310007|0.0028011204481792717|0.0032304892760023716|6.389349870339714|-1.9778839942643438|-0.006389533032647699|
('el', 'área', 'de')|3|1|344|356|0.002898550724637681|0.0028011204481792717|0.005699671172816953|9.144392242885049|-1.1704271554530052|-0.0066710499178176405|
se|1|3|1799|354|0.001664816870144284|0.008403361344537815|0.010068178214682099|6.759461498737042|-1.869410466433655|-0.018821557732446027|
('partir', 'al')|2|1|7|356|0.125|0.0028011204481792717|0.12780112044817926|14.57484479455058|0.4211476581974021|0.053823142591754816|
('de', 'psiquiatría')|2|1|91|356|0.010869565217391304|0.0028011204481792717|0.013670685665570576|11.051282838493567|-0.6115494163543528|-0.008360299839943503|
('método', 'microquämico', 'con')|3|1|0|356|1.0|0.0028011204481792717|1.0028011204481793|17.57484479455058|1.3003974804772782|1.304040050450604|
('la', 'genético')|2|1|24|356|0.04|0.0028011204481792717|0.04280112044817927|12.930988604775855|-0.06063909604029879|-0.002595421253489539|
('de', '45')|2|1|149|356|0.006666666666666667|0.0028011204481792717|0.009467787114845938|10.3460261040547|-0.8182483691600395|-0.007747001366277125|
('del', 'factor', 'tiempo')|3|1|5|356|0.16666666666666666|0.0028011204481792717|0.16946778711484592|14.989882293829424|0.5427882073575381|0.0919851163729161|
('del', 'hospital')|2|1|1415|356|0.0007062146892655367|0.0028011204481792717|0.0035073351374448085|7.107239244467583|-1.7674826260581635|-0.00619915391919702|
('sociodemográficas', 'de')|2|1|34|356|0.02857142857142857|0.0028011204481792717|0.03137254901960784|12.445561777605613|-0.20290957988007202|-0.006365790741335592|
('y', 'la')|2|2|236|355|0.008403361344537815|0.0056022408963585435|0.014005602240896357|9.680027031242636|-1.013441557962896|-0.01419385935522263|
('lo', 'aplicación', 'de')|3|1|333|356|0.0029940119760479044|0.0028011204481792717|0.005795132424227176|9.191140502076529|-1.1567260225910045|-0.006703380479464467|
('clave', 'parir', 'su')|3|1|7|356|0.125|0.0028011204481792717|0.12780112044817926|14.57484479455058|0.4211476581974021|0.053823142591754816|
guía|1|1|895|356|0.0011160714285714285|0.0028011204481792717|0.0039171918767507|7.767489872492976|-1.573974210274329|-0.0061655589907017|
('aires', '.')|2|1|477|356|0.0020920502092050207|0.0028011204481792717|0.0048931706573842925|8.673977986569831|-1.3082977058740306|-0.006401723945505992|
('norte', 'de', 'españa')|3|1|71|356|0.013888888888888888|0.0028011204481792717|0.01669000933706816|11.404919793108268|-0.507904339855495|-0.00847692817452565|
('cuadro', 'postconmocionales', ',')|3|1|2|356|0.3333333333333333|0.0028011204481792717|0.3361344537815126|15.989882293829424|0.8358714814508303|0.2809652038490186|
('cambios', 'durante')|2|1|1|356|0.5|0.0028011204481792717|0.5028011204481793|16.57484479455058|1.007314206383986|0.5064787116132367|
('urgencia', 'psiquiátrico')|2|1|25|356|0.038461538461538464|0.0028011204481792717|0.04126265890971773|12.874405076409488|-0.07722278179366442|-0.0031864173052115353|
('incapacidad', 'temporal', 'y')|3|1|10|356|0.09090909090909091|0.0028011204481792717|0.09371021135727019|14.115413175913282|0.2864959351852019|0.02684759463920405|
('definición', 'de')|2|1|106|356|0.009345794392523364|0.0028011204481792717|0.012146914840702636|10.833377808149434|-0.6754137360890093|-0.008204193134514001|
('ejercicio', 'de')|2|1|114|356|0.008695652173913044|0.0028011204481792717|0.011496772622092316|10.729354743606205|-0.7059011564265568|-0.008115585089108144|
('de', 'investigación')|2|2|584|355|0.0034129692832764505|0.0056022408963585435|0.009015210179634994|8.380087940128332|-1.3944319629085347|-0.012571097226821428|
('modelor', 'organizativo')|2|1|4|356|0.2|0.0028011204481792717|0.20280112044817927|15.252916699663219|0.6198791922184903|0.12571219472442213|
('tornar', 'a')|2|1|151|356|0.006578947368421052|0.0028011204481792717|0.009380067816600324|10.326917281106995|-0.8238488455536216|-0.007727758041920857|
('del', 'paciente', 'psiquiátrico')|3|1|2|356|0.3333333333333333|0.0028011204481792717|0.3361344537815126|15.989882293829424|0.8358714814508303|0.2809652038490186|
('de', 'seguridad')|2|2|357|355|0.005571030640668524|0.0056022408963585435|0.011173271537027067|9.08700476072753|-1.1872464666157014|-0.013265427152873172|
('medicina', 'legal', 'en')|3|2|4|355|0.3333333333333333|0.0056022408963585435|0.33893557422969184|14.989882293829424|0.5427882073575381|0.1839702327458322|
('dr.', 'pedro', 'de')|3|1|1|356|0.5|0.0028011204481792717|0.5028011204481793|16.57484479455058|1.007314206383986|0.5064787116132367|
('delle', 'malattie', 'professionali')|3|1|3|356|0.25|0.0028011204481792717|0.25280112044817926|15.57484479455058|0.7142309322906943|0.18055837994183518|
('de', 'su')|2|4|2310|353|0.001728608470181504|0.011204481792717087|0.012933090262898591|6.39867164544309|-1.9751519378966849|-0.0255448182957569|
demonio|1|1|1|356|0.5|0.0028011204481792717|0.5028011204481793|16.57484479455058|1.007314206383986|0.5064787116132367|
('e', 'investigación', 'en')|3|1|24|356|0.04|0.0028011204481792717|0.04280112044817927|12.930988604775855|-0.06063909604029879|-0.002595421253489539|
orgánico|1|1|324|356|0.003076923076923077|0.0028011204481792717|0.005878043525102348|9.230548886634763|-1.1451760842179497|-0.0067313948669393804|
('familia', 'inmigrar')|2|1|3|356|0.25|0.0028011204481792717|0.25280112044817926|15.57484479455058|0.7142309322906943|0.18055837994183518|
('nuevo', 'proyectar', 'de')|3|1|0|356|1.0|0.0028011204481792717|1.0028011204481793|17.57484479455058|1.3003974804772782|1.304040050450604|
('problema', 'estadístico', 'relacionar')|3|1|0|356|1.0|0.0028011204481792717|1.0028011204481793|17.57484479455058|1.3003974804772782|1.304040050450604|
('dna', ')', 'en')|3|1|0|356|1.0|0.0028011204481792717|1.0028011204481793|17.57484479455058|1.3003974804772782|1.304040050450604|
('del', 'disco')|2|1|26|356|0.037037037037037035|0.0028011204481792717|0.039838157485216304|12.819957292387112|-0.0931805166020667|-0.0037121400949469453|
('problema', 'ético-legal')|2|1|0|356|1.0|0.0028011204481792717|1.0028011204481793|17.57484479455058|1.3003974804772782|1.304040050450604|
('comer', 'inculpar', '.')|3|1|0|356|1.0|0.0028011204481792717|1.0028011204481793|17.57484479455058|1.3003974804772782|1.304040050450604|
('del', 'cirujano', 'que')|3|1|3|356|0.25|0.0028011204481792717|0.25280112044817926|15.57484479455058|0.7142309322906943|0.18055837994183518|
('contribución', 'a')|2|1|200|356|0.004975124378109453|0.0028011204481792717|0.007776244826288725|9.923793103371652|-0.9419977994304622|-0.007325205514196496|
('basar', 'poblacional', '.')|3|1|59|356|0.016666666666666666|0.0028011204481792717|0.01946778711484594|11.667954198942061|-0.43081335499454326|-0.008386982681266319|
('reactivar', ',', 'parir')|3|1|0|356|1.0|0.0028011204481792717|1.0028011204481793|17.57484479455058|1.3003974804772782|1.304040050450604|
('politraumatizados', 'en', 'navarra')|3|1|5|356|0.16666666666666666|0.0028011204481792717|0.16946778711484592|14.989882293829424|0.5427882073575381|0.0919851163729161|
('estudiar', 'médico-legal', ';')|3|1|3|356|0.25|0.0028011204481792717|0.25280112044817926|15.57484479455058|0.7142309322906943|0.18055837994183518|
('sustancias', 'que')|2|1|1|356|0.5|0.0028011204481792717|0.5028011204481793|16.57484479455058|1.007314206383986|0.5064787116132367|
('casuístico', 'de', 'uno')|3|1|15|356|0.0625|0.0028011204481792717|0.06530112044817928|13.57484479455058|0.1280643841041098|0.00836274777150437|
('pobloción', 'de', 'costa')|3|1|0|356|1.0|0.0028011204481792717|1.0028011204481793|17.57484479455058|1.3003974804772782|1.304040050450604|
('de', 'lo', 'seguridad')|3|1|176|356|0.005649717514124294|0.0028011204481792717|0.008450837962303566|10.107239244467582|-0.8882328037782871|-0.007506311497532883|
('población', 'laboral', 'masculino')|3|1|4|356|0.2|0.0028011204481792717|0.20280112044817927|15.252916699663219|0.6198791922184903|0.12571219472442213|
estimación|1|1|940|356|0.0010626992561105207|0.0028011204481792717|0.0038638197042897924|7.696793881822043|-1.5946940226854347|-0.0061616101871651355|
('que', 'inhiben')|2|1|1|356|0.5|0.0028011204481792717|0.5028011204481793|16.57484479455058|1.007314206383986|0.5064787116132367|
('de', 'dna', 'en')|3|1|7|356|0.125|0.0028011204481792717|0.12780112044817926|14.57484479455058|0.4211476581974021|0.053823142591754816|
('durante', 'lo', 'último')|3|1|77|356|0.01282051282051282|0.0028011204481792717|0.015621633268692092|11.289442575688332|-0.5417487808201129|-0.008463000777732856|
('los', 'denunciar', 'penal')|3|2|1|355|0.6666666666666666|0.0056022408963585435|0.6722689075630252|15.989882293829424|0.8358714814508303|0.5619304076980371|
('acetato', ':')|2|1|7|356|0.125|0.0028011204481792717|0.12780112044817926|14.57484479455058|0.4211476581974021|0.053823142591754816|
('segundar', 'instancia')|2|2|11|355|0.15384615384615385|0.0056022408963585435|0.1594483947425124|13.874405076409488|0.21586049229962784|0.03441860898550412|
(':', 'criticità', 'operative')|3|1|3|356|0.25|0.0028011204481792717|0.25280112044817926|15.57484479455058|0.7142309322906943|0.18055837994183518|
('y', 'comunitaria')|2|1|81|356|0.012195121951219513|0.0028011204481792717|0.014996242399398785|11.217292789932497|-0.5628946762545627|-0.008441305010444525|
('contribución', 'a', 'la')|3|1|25|356|0.038461538461538464|0.0028011204481792717|0.04126265890971773|12.874405076409488|-0.07722278179366442|-0.0031864173052115353|
('chile', '(', '1947-1970')|3|1|2|356|0.3333333333333333|0.0028011204481792717|0.3361344537815126|15.989882293829424|0.8358714814508303|0.2809652038490186|
('aspectos', 'médico-legal')|2|3|7|354|0.3|0.008403361344537815|0.30840336134453783|14.252916699663219|0.32679591812519804|0.10078495962348545|
('aspectos', 'ético', ',')|3|1|0|356|1.0|0.0028011204481792717|1.0028011204481793|17.57484479455058|1.3003974804772782|1.304040050450604|
('traumatólogo', 'entrar', '1995')|3|1|2|356|0.3333333333333333|0.0028011204481792717|0.3361344537815126|15.989882293829424|0.8358714814508303|0.2809652038490186|
('cáncer', 'de', 'pulmón')|3|1|935|356|0.0010683760683760685|0.0028011204481792717|0.00386949651655534|7.704480074967176|-1.592441328033146|-0.006161946171643018|
lactante|1|1|1294|356|0.0007722007722007722|0.0028011204481792717|0.003573321220380044|7.236108411976664|-1.7297132285149253|-0.006180820984624458|
('expansivo', 'en', 'lo')|3|1|1|356|0.5|0.0028011204481792717|0.5028011204481793|16.57484479455058|1.007314206383986|0.5064787116132367|
('finar', 'del')|2|1|18|356|0.05263157894736842|0.0028011204481792717|0.05543269939554769|13.326917281106995|0.05540097672625512|0.0030710256890862336|
('suicidio', 'en')|2|4|188|353|0.020833333333333332|0.011204481792717087|0.03203781512605042|9.989882293829424|-0.9226281631089231|-0.02955899051977117|
('legisloción', 'penal', 'españolo')|3|1|0|356|1.0|0.0028011204481792717|1.0028011204481793|17.57484479455058|1.3003974804772782|1.304040050450604|
('los', 'ciático', 'en')|3|1|2|356|0.3333333333333333|0.0028011204481792717|0.3361344537815126|15.989882293829424|0.8358714814508303|0.2809652038490186|
('químico', ',')|2|1|14|356|0.06666666666666667|0.0028011204481792717|0.06946778711484594|13.667954198942061|0.15535319319204124|0.010792042552276254|
('de', 'sentenciar', 'judicial')|3|1|2|356|0.3333333333333333|0.0028011204481792717|0.3361344537815126|15.989882293829424|0.8358714814508303|0.2809652038490186|
('lo', 'derecho')|2|1|60|356|0.01639344262295082|0.0028011204481792717|0.019194563071130093|11.644107456987694|-0.43780243620298703|-0.008403426474392644|
('valoración', 'del', 'dañar')|3|1|17|356|0.05555555555555555|0.0028011204481792717|0.05835667600373482|13.404919793108268|0.07826220833108956|0.004567122334914189|
('y', 'estructurar')|2|1|37|356|0.02631578947368421|0.0028011204481792717|0.02911690992186348|12.326917281106995|-0.23768229736703714|-0.00692057404245759|
('españolo', 'del')|2|2|205|355|0.00966183574879227|0.0056022408963585435|0.015264076645150813|9.881357837051254|-0.9544348662206652|-0.014568566950796495|
('de', 'mexico')|2|1|163|356|0.006097560975609756|0.0028011204481792717|0.008898681423789028|10.217292789932497|-0.8559779503478548|-0.0076170750859334635|
('cuestionario', 'patient', 'empowerment')|3|1|3|356|0.25|0.0028011204481792717|0.25280112044817926|15.57484479455058|0.7142309322906943|0.18055837994183518|
('con', 'el')|2|3|4164|354|0.0007199424046076314|0.008403361344537815|0.009123303749145446|5.550051409848031|-2.223868335006706|-0.02028902631837252|
('y', 'característico')|2|1|667|356|0.0014970059880239522|0.0028011204481792717|0.004298126436203224|8.191140502076529|-1.4498092966842968|-0.006231463665531979|
('de', 'lo', 'requisito')|3|1|6|356|0.14285714285714285|0.0028011204481792717|0.1456582633053221|14.767489872492977|0.47760870837871705|0.06956765500194197|
('perfilar', 'de')|2|1|22|356|0.043478260869565216|0.0028011204481792717|0.046279381317744485|13.051282838493567|-0.025382868167768243|-0.0011747034348741849|
('derechos', 'fundamental')|2|1|2|356|0.3333333333333333|0.0028011204481792717|0.3361344537815126|15.989882293829424|0.8358714814508303|0.2809652038490186|
('alteraciones', 'del', 'metabolismo')|3|1|124|356|0.008|0.0028011204481792717|0.010801120448179272|10.609060509888494|-0.7411573842990873|-0.008005330178871934|
('comer', 'factor', 'relevante')|3|1|3|356|0.25|0.0028011204481792717|0.25280112044817926|15.57484479455058|0.7142309322906943|0.18055837994183518|
algunas|1|1|945|356|0.0010570824524312897|0.0028011204481792717|0.0038582029006105616|7.6891484212111845|-1.5969347793132165|-0.006161298397632139|
fe|1|1|274|356|0.0036363636363636364|0.0028011204481792717|0.006437484084542908|9.471556986138559|-1.0745406413323753|-0.006917338276771694|
('medicar', 'de', 'su')|3|1|0|356|1.0|0.0028011204481792717|1.0028011204481793|17.57484479455058|1.3003974804772782|1.304040050450604|
('algo', 'se', 'estar')|3|1|2|356|0.3333333333333333|0.0028011204481792717|0.3361344537815126|15.989882293829424|0.8358714814508303|0.2809652038490186|
('en', 'lo', 'duración')|3|1|19|356|0.05|0.0028011204481792717|0.05280112044817927|13.252916699663219|0.03371264403190577|0.0017800653781552486|
('lo', 'masa', 'de')|3|1|4|356|0.2|0.0028011204481792717|0.20280112044817927|15.252916699663219|0.6198791922184903|0.12571219472442213|
('serología', 'hepatitis')|2|1|3|356|0.25|0.0028011204481792717|0.25280112044817926|15.57484479455058|0.7142309322906943|0.18055837994183518|
('a', 'arthur')|2|1|6|356|0.14285714285714285|0.0028011204481792717|0.1456582633053221|14.767489872492977|0.47760870837871705|0.06956765500194197|
('contención', 'físico', 'y')|3|1|3|356|0.25|0.0028011204481792717|0.25280112044817926|15.57484479455058|0.7142309322906943|0.18055837994183518|
('papel', 'del', 'médico')|3|1|27|356|0.03571428571428571|0.0028011204481792717|0.03851540616246498|12.767489872492977|-0.10855783980786747|-0.004181149292319825|
('premeditar', '.')|2|1|1|356|0.5|0.0028011204481792717|0.5028011204481793|16.57484479455058|1.007314206383986|0.5064787116132367|
('relevancia', 'de', 'lo')|3|1|92|356|0.010752688172043012|0.0028011204481792717|0.013553808620222284|11.03568598344255|-0.6161205936982633|-0.008350780613963993|
('estudios', 'de')|2|1|249|356|0.004|0.0028011204481792717|0.006801120448179272|9.609060509888494|-1.0342406583923796|-0.007033995290130806|
('salud', 'en', 'colombia')|3|1|46|356|0.02127659574468085|0.0028011204481792717|0.024077716192860123|12.020255942872943|-0.3275596064145037|-0.007886887239493384|
('día', 'por')|2|1|18|356|0.05263157894736842|0.0028011204481792717|0.05543269939554769|13.326917281106995|0.05540097672625512|0.0030710256890862336|
impactar|1|1|1496|356|0.0006680026720106881|0.0028011204481792717|0.0034691231201899597|7.0269862884921634|-1.7910034251511044|-0.006213211390531105|
('en', 'adulto')|2|2|2126|355|0.0009398496240601503|0.0056022408963585435|0.006542090520418694|6.519562359049391|-1.939720891745476|-0.012689829658146174|
('el', 'período')|2|1|866|356|0.0011534025374855825|0.0028011204481792717|0.003954522985664854|7.814956611328745|-1.5600625030458104|-0.006169303027368503|
('clusters', 'de', 'caso')|3|1|5|356|0.16666666666666666|0.0028011204481792717|0.16946778711484592|14.989882293829424|0.5427882073575381|0.0919851163729161|
('urología', ':', 'lección')|3|1|3|356|0.25|0.0028011204481792717|0.25280112044817926|15.57484479455058|0.7142309322906943|0.18055837994183518|
('diferencias', 'entrar')|2|2|163|355|0.012121212121212121|0.0056022408963585435|0.017723453017570664|10.208522580304765|-0.8585483521000352|-0.01521644138175769|
('de', 'los', 'sub-cohorte')|3|1|3|356|0.25|0.0028011204481792717|0.25280112044817926|15.57484479455058|0.7142309322906943|0.18055837994183518|
psicosocial|1|1|388|356|0.002570694087403599|0.0028011204481792717|0.0053718145355828705|8.971218449564388|-1.2211814977865798|-0.006559960520394811|
('paciente', 'politraumatizados')|2|1|20|356|0.047619047619047616|0.0028011204481792717|0.050420168067226885|13.18252737177182|0.01308270935226853|0.0006596324043160603|
('su', 'tiempo')|2|1|15|356|0.0625|0.0028011204481792717|0.06530112044817928|13.57484479455058|0.1280643841041098|0.00836274777150437|
('de', 'incineración')|2|3|3|354|0.5|0.008403361344537815|0.5084033613445378|14.989882293829424|0.5427882073575381|0.27595534911874836|
('suicidio', 'en', 'españa')|3|1|23|356|0.041666666666666664|0.0028011204481792717|0.04446778711484593|12.989882293829424|-0.043378340829046444|-0.0019289388253812666|
('salud', 'de', 'hombre')|3|1|2|356|0.3333333333333333|0.0028011204481792717|0.3361344537815126|15.989882293829424|0.8358714814508303|0.2809652038490186|
('los', 'denunciar')|2|2|6|355|0.25|0.0056022408963585435|0.2556022408963585|14.57484479455058|0.4211476581974021|0.10764628518350963|
vulnerabilidad|1|1|96|356|0.010309278350515464|0.0028011204481792717|0.013110398798694736|10.974931952363452|-0.6339265840412909|-0.008311030325875598|
duración|1|1|528|356|0.001890359168241966|0.0028011204481792717|0.004691479616421238|8.527720882436554|-1.3511632168128147|-0.0063389546901354695|
('siglo', 'xxi', '.')|3|1|247|356|0.004032258064516129|0.0028011204481792717|0.006833378512695401|9.620648484163706|-1.0308444169516915|-0.0070441500887297075|
('de', 'medicamento')|2|2|434|355|0.0045871559633027525|0.0056022408963585435|0.010189396859661297|8.806660469773654|-1.269410689281826|-0.01293452929098872|
('información', 'clínico', 'en')|3|1|1|356|0.5|0.0028011204481792717|0.5028011204481793|16.57484479455058|1.007314206383986|0.5064787116132367|
('niño', 'y')|2|4|1188|353|0.003355704697986577|0.011204481792717087|0.014560186490703664|7.3556762740884185|-1.6946698880108768|-0.02467470960961826|
('secretar', 'profesional', '.')|3|1|0|356|1.0|0.0028011204481792717|1.0028011204481793|17.57484479455058|1.3003974804772782|1.304040050450604|
('a', 'lo', 'administración')|3|1|73|356|0.013513513513513514|0.0028011204481792717|0.016314633961692786|11.365391428921631|-0.5194894422508666|-0.008475280097286831|
('anatomo-patológico', 'y', 'médico-legal')|3|1|3|356|0.25|0.0028011204481792717|0.25280112044817926|15.57484479455058|0.7142309322906943|0.18055837994183518|
('en', 'lo', 'niño')|3|1|428|356|0.002331002331002331|0.0028011204481792717|0.005132122779181602|8.830010957051034|-1.2625670520188976|-0.006479649127910348|
valencia|1|3|444|354|0.006711409395973154|0.008403361344537815|0.015114770740510968|8.770713773367262|-1.2799460647574485|-0.01934609132902804|
('de', 'uno', 'protocolar')|3|1|280|356|0.0035587188612099642|0.0028011204481792717|0.0063598393093892355|9.440418474329654|-1.0836668183237217|-0.006891946829455969|
('y', 'del', 'derecho')|3|1|2|356|0.3333333333333333|0.0028011204481792717|0.3361344537815126|15.989882293829424|0.8358714814508303|0.2809652038490186|
('de', 'los', 'ingesta')|3|1|2|356|0.3333333333333333|0.0028011204481792717|0.3361344537815126|15.989882293829424|0.8358714814508303|0.2809652038490186|
('de', 'concienciar', '.')|3|1|13|356|0.07142857142857142|0.0028011204481792717|0.0742296918767507|13.767489872492977|0.18452543428542478|0.013697266130430692|
('suicidio', 'en', 'lo')|3|1|43|356|0.022727272727272728|0.0028011204481792717|0.025528393175452|12.115413175913282|-0.29967061300138265|-0.007650109231828014|
('al', 'dr.')|2|1|45|356|0.021739130434782608|0.0028011204481792717|0.02454025088296188|12.051282838493567|-0.3184661422610605|-0.007815239028815453|
('lo', 'psiquiatría', 'a')|3|1|1|356|0.5|0.0028011204481792717|0.5028011204481793|16.57484479455058|1.007314206383986|0.5064787116132367|
('mcmi-ii', ')', 'en')|3|1|4|356|0.2|0.0028011204481792717|0.20280112044817927|15.252916699663219|0.6198791922184903|0.12571219472442213|
(';', 'análisis')|2|1|66|356|0.014925373134328358|0.0028011204481792717|0.01772649358250763|11.508755604092809|-0.4774718004040137|-0.008463900805690112|
('tribunal', '.')|2|1|1|356|0.5|0.0028011204481792717|0.5028011204481793|16.57484479455058|1.007314206383986|0.5064787116132367|
('salud', 'en')|2|2|1597|355|0.0012507817385866166|0.0056022408963585435|0.00685302263494516|6.931890571070248|-1.8188743893653698|-0.012464787360442936|
algo|1|1|183|356|0.005434782608695652|0.0028011204481792717|0.008235903056874924|10.051282838493567|-0.904632690447645|-0.007450467140606747|
('departamento', 'unoiversitario', '.')|3|1|4|356|0.2|0.0028011204481792717|0.20280112044817927|15.252916699663219|0.6198791922184903|0.12571219472442213|
('prenatal', '.')|2|1|240|356|0.004149377593360996|0.0028011204481792717|0.006950498041540267|9.661955458320618|-1.0187380337228968|-0.0070807367082335775|
('reloción', 'entrar')|2|1|878|356|0.0011376564277588168|0.0028011204481792717|0.003938776875938088|7.795125439407176|-1.565874687841691|-0.0061676310110876245|
('bell', '(', '1837-1911')|3|1|3|356|0.25|0.0028011204481792717|0.25280112044817926|15.57484479455058|0.7142309322906943|0.18055837994183518|
('la', 'ovulacion')|2|1|1|356|0.5|0.0028011204481792717|0.5028011204481793|16.57484479455058|1.007314206383986|0.5064787116132367|
('y', 'garantir', 'en')|3|1|0|356|1.0|0.0028011204481792717|1.0028011204481793|17.57484479455058|1.3003974804772782|1.304040050450604|
('traducción', 'y', 'adaptación')|3|1|37|356|0.02631578947368421|0.0028011204481792717|0.02911690992186348|12.326917281106995|-0.23768229736703714|-0.00692057404245759|
('siglo', 'xx', '.')|3|1|106|356|0.009345794392523364|0.0028011204481792717|0.012146914840702636|10.833377808149434|-0.6754137360890093|-0.008204193134514001|
('mcmi-ii', ')')|2|1|4|356|0.2|0.0028011204481792717|0.20280112044817927|15.252916699663219|0.6198791922184903|0.12571219472442213|
('de', 'lo', 'desfloración')|3|1|0|356|1.0|0.0028011204481792717|1.0028011204481793|17.57484479455058|1.3003974804772782|1.304040050450604|
('secretar', 'profesional')|2|1|1|356|0.5|0.0028011204481792717|0.5028011204481793|16.57484479455058|1.007314206383986|0.5064787116132367|
('probar', 'en')|2|1|26|356|0.037037037037037035|0.0028011204481792717|0.039838157485216304|12.819957292387112|-0.0931805166020667|-0.0037121400949469453|
('geométrico', 'alor')|2|1|0|356|1.0|0.0028011204481792717|1.0028011204481793|17.57484479455058|1.3003974804772782|1.304040050450604|
('decretar', 'reglomentario')|2|2|3|355|0.4|0.0056022408963585435|0.40560224089635855|15.252916699663219|0.6198791922184903|0.25142438944884427|
