Término|Ngram|N(d,e)|N(d,e')|N(d',e)|P(e,d)|P(d,e)|SpecialtyWeight|Idf|Idf-norm|SpecialtyWeight*Idf-norm|
('con', 'injertos', 'insulares')|3|1|4|1173|0.2|0.0008517887563884157|0.20085178875638843|15.252916699663219|0.6841253509545224|0.13740780047280785|
('plástico', 'de', 'reparación')|3|1|0|1173|1.0|0.0008517887563884157|1.0008517887563884|17.57484479455058|1.522573855319046|1.5238707666097777|
debemos|1|1|284|1173|0.0035087719298245615|0.0008517887563884157|0.004360560686212977|9.420026685498476|-1.4221319096676859|-0.006201292495905896|
('comportamiento', 'de', 'la')|3|1|147|1173|0.006756756756756757|0.0008517887563884157|0.007608545513145173|10.365391428921631|-1.0807605911727656|-0.00822301614675167|
('la', 'ciudad', 'de')|3|1|2258|1173|0.0004426737494466578|0.0008517887563884157|0.0012944625058350736|6.433376239157496|-2.500611732237606|-0.0032369481290328754|
('tumores', 'óseos', 'y')|3|1|13|1173|0.07142857142857142|0.0008517887563884157|0.07228036018495984|13.767489872492977|0.1477375513813199|0.010678523426685812|
erosión|1|1|29|1173|0.03333333333333333|0.0008517887563884157|0.03418512208972175|12.667954198942061|-0.24930490786370998|-0.008522518712887757|
('lesiones', 'de', 'los')|3|1|14|1173|0.06666666666666667|0.0008517887563884157|0.06751845542305508|13.667954198942061|0.11179520811778769|0.007548239775812014|
('digital', 'en', 'artroplastia')|3|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
('tratamiento', 'del', 'cancer')|3|2|75|1172|0.025974025974025976|0.0017035775127768314|0.02767760348680281|11.308058253855679|-0.740363491357171|-0.02049148714988874|
('palpebral', 'post-quemadura', '.')|3|1|4|1173|0.2|0.0008517887563884157|0.20085178875638843|15.252916699663219|0.6841253509545224|0.13740780047280785|
atrófica|1|1|64|1173|0.015384615384615385|0.0008517887563884157|0.016236404141003802|11.552476981522126|-0.6521038604487667|-0.01058782182015492|
('del', 'seguimiento')|2|1|104|1173|0.009523809523809525|0.0008517887563884157|0.010375598280197941|10.860599276884457|-0.9019409798384413|-0.009358177279251778|
silla|1|3|104|1171|0.028037383177570093|0.002555366269165247|0.03059274944673534|10.833377808149434|-0.911770655355845|-0.027893571212187045|
('prótesis', 'cementada', '``')|3|1|6|1173|0.14285714285714285|0.0008517887563884157|0.14370893161353127|14.767489872492977|0.5088376673628175|0.07312451754143191|
('con', 'interferón')|2|1|150|1173|0.006622516556291391|0.0008517887563884157|0.007474305312679806|10.336440055225502|-1.0912149355722616|-0.008156073590223308|
('las', 'grandeseventraciones')|2|1|2|1173|0.3333333333333333|0.0008517887563884157|0.33418512208972173|15.989882293829424|0.9502437124823125|0.317557311070892|
('la', 'glandula')|2|1|68|1173|0.014492753623188406|0.0008517887563884157|0.015344542379576822|11.46632033777241|-0.6832150344993656|-0.010483622051239556|
('hernia', 'vaginal', 'posterior')|3|1|2|1173|0.3333333333333333|0.0008517887563884157|0.33418512208972173|15.989882293829424|0.9502437124823125|0.317557311070892|
('patelar', 'por')|2|1|6|1173|0.14285714285714285|0.0008517887563884157|0.14370893161353127|14.767489872492977|0.5088376673628175|0.07312451754143191|
('propósito', 'de', 'la')|3|1|191|1173|0.005208333333333333|0.0008517887563884157|0.0060601220897217485|9.989882293829424|-1.2163569834066734|-0.007371271824130092|
clínico-radiológica|1|1|45|1173|0.021739130434782608|0.0008517887563884157|0.022590919191171024|12.051282838493567|-0.47198500764412926|-0.010662575167132763|
('tratamiento', 'del', 'lentigo')|3|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
('fracturas', 'del', 'húmero')|3|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
('fractura', 'intraoperatoria', 'y')|3|3|17|1171|0.15|0.002555366269165247|0.15255536626916524|13.252916699663219|-0.03807488100847296|-0.0058085274179024765|
('melanoma', 'maligno', '.')|3|1|60|1173|0.01639344262295082|0.0008517887563884157|0.017245231379339237|11.644107456987694|-0.6190160851307105|-0.010675075615611858|
('en', 'la', 'técnica')|3|1|49|1173|0.02|0.0008517887563884157|0.020851788756388417|11.930988604775855|-0.5154232693915002|-0.010747497133478641|
('de', 'antibiótico')|2|1|19|1173|0.05|0.0008517887563884157|0.05085178875638842|13.252916699663219|-0.03807488100847296|-0.0019361758059674924|
('rehabilitación', 'intestinal', '.')|3|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
('pacientes', 'tras')|2|2|55|1172|0.03508771929824561|0.0017035775127768314|0.036791296811022445|11.74195478038584|-0.5836834053031611|-0.021474469408176912|
obtenidos|1|1|573|1173|0.0017421602787456446|0.0008517887563884157|0.0025939490351340605|8.409937867874893|-1.7868750988631754|-0.004635062938601213|
('evolución', 'histórica')|2|1|117|1173|0.00847457627118644|0.0008517887563884157|0.009326365027574857|10.69220174518874|-0.9627493480647629|-0.008978951850111697|
('factores', 'de')|2|11|6259|1163|0.0017543859649122807|0.009369676320272573|0.011124062285184854|4.960595066861179|-3.0324331843691716|-0.03373297561858411|
('sin', 'sección', 'cartilaginosa')|3|1|2|1173|0.3333333333333333|0.0008517887563884157|0.33418512208972173|15.989882293829424|0.9502437124823125|0.317557311070892|
('cementada', 'en', 'pacientes')|3|1|6|1173|0.14285714285714285|0.0008517887563884157|0.14370893161353127|14.767489872492977|0.5088376673628175|0.07312451754143191|
('de', 'la', 'septoplastia')|3|1|7|1173|0.125|0.0008517887563884157|0.12585178875638842|14.57484479455058|0.4392735073745536|0.05528335665638015|
('por', 'fibromixocondrosarcoma', ')')|3|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
('producidas', 'por')|2|1|239|1173|0.004166666666666667|0.0008517887563884157|0.005018455423055082|9.667954198942061|-1.3326052558082029|-0.0066876200728023805|
('la', 'mama', 'contralateral')|3|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
('reconstruccción', 'mamaria')|2|1|7|1173|0.125|0.0008517887563884157|0.12585178875638842|14.57484479455058|0.4392735073745536|0.05528335665638015|
('de', 'rodilla', 'por')|3|2|12|1172|0.14285714285714285|0.0017035775127768314|0.14456072036991968|13.767489872492977|0.1477375513813199|0.021357046853371624|
analgesia|1|15|613|1159|0.02388535031847134|0.012776831345826235|0.03666218166429758|8.280224045658953|-1.833714775109755|-0.0672279842055804|
('fragmentos', 'de', 'bazo')|3|1|2|1173|0.3333333333333333|0.0008517887563884157|0.33418512208972173|15.989882293829424|0.9502437124823125|0.317557311070892|
('preoperatorio', 'en', 'las')|3|1|1|1173|0.5|0.0008517887563884157|0.5008517887563884|16.57484479455058|1.1614737393375483|0.5817261999407822|
('modernas', 'orientaciones', 'en')|3|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
('mantención', 'de', 'un')|3|1|2|1173|0.3333333333333333|0.0008517887563884157|0.33418512208972173|15.989882293829424|0.9502437124823125|0.317557311070892|
('en', 'la', 'republica')|3|1|52|1173|0.018867924528301886|0.0008517887563884157|0.019719713284690302|11.846924339987382|-0.5457788851565173|-0.010762603132124437|
(':', 'corrección')|2|1|19|1173|0.05|0.0008517887563884157|0.05085178875638842|13.252916699663219|-0.03807488100847296|-0.0019361758059674924|
('reparación', 'del', 'nervio')|3|1|3|1173|0.25|0.0008517887563884157|0.2508517887563884|15.57484479455058|0.8003736233560513|0.20077515509229737|
('hernias', 'voluminosas')|2|1|1|1173|0.5|0.0008517887563884157|0.5008517887563884|16.57484479455058|1.1614737393375483|0.5817261999407822|
('autoinjerto', 'facial')|2|1|3|1173|0.25|0.0008517887563884157|0.2508517887563884|15.57484479455058|0.8003736233560513|0.20077515509229737|
('de', 'las', 'prótesis')|3|3|48|1171|0.058823529411764705|0.002555366269165247|0.061378895680929954|11.902419452579085|-0.5257395935632468|-0.03226931566865304|
('crecimiento', 'en', 'defectos')|3|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
('la', 'intensidad')|2|2|59|1172|0.03278688524590164|0.0017035775127768314|0.034490462758678474|11.644107456987694|-0.6190160851307105|-0.021350151231223715|
('bloqueo', 'femoral', 'para')|3|1|4|1173|0.2|0.0008517887563884157|0.20085178875638843|15.252916699663219|0.6841253509545224|0.13740780047280785|
('reparaciones', 'tendinosas')|2|1|2|1173|0.3333333333333333|0.0008517887563884157|0.33418512208972173|15.989882293829424|0.9502437124823125|0.317557311070892|
('reconstrucción', 'vascular')|2|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
('mediante', 'ingeniería', 'tisular')|3|1|1|1173|0.5|0.0008517887563884157|0.5008517887563884|16.57484479455058|1.1614737393375483|0.5817261999407822|
('peyronie', 'con')|2|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
?|1|39|14595|1135|0.0026650266502665026|0.03321976149914821|0.03588478814941471|3.73780825103324|-3.4739816453852868|-0.12466309537960615|
traumatizados|1|1|39|1173|0.025|0.0008517887563884157|0.025851788756388418|12.252916699663219|-0.3991749969899706|-0.010319387699016703|
('colgajos', 'e', 'injertos')|3|1|1|1173|0.5|0.0008517887563884157|0.5008517887563884|16.57484479455058|1.1614737393375483|0.5817261999407822|
norepinefrina|1|1|12|1173|0.07692307692307693|0.0008517887563884157|0.07777486567946534|13.874405076409488|0.18634464391575753|0.01449292965063584|
('de', 'fascia')|2|1|12|1173|0.07692307692307693|0.0008517887563884157|0.07777486567946534|13.874405076409488|0.18634464391575753|0.01449292965063584|
('los', 'tubos', 'en')|3|1|1|1173|0.5|0.0008517887563884157|0.5008517887563884|16.57484479455058|1.1614737393375483|0.5817261999407822|
('la', 'cirugía', 'del')|3|3|578|1171|0.0051635111876075735|0.002555366269165247|0.00771887745677282|8.392450441146051|-1.793189810683178|-0.013841412405397104|
('cataluña', '(')|2|1|155|1173|0.00641025641025641|0.0008517887563884157|0.0072620451666448255|10.289442575688332|-1.1081857308839718|-0.00804769483071071|
('inmunodepresión', 'en', 'el')|3|1|2|1173|0.3333333333333333|0.0008517887563884157|0.33418512208972173|15.989882293829424|0.9502437124823125|0.317557311070892|
('de', 'herniorrafias')|2|1|3|1173|0.25|0.0008517887563884157|0.2508517887563884|15.57484479455058|0.8003736233560513|0.20077515509229737|
('retráctil', '.')|2|1|7|1173|0.125|0.0008517887563884157|0.12585178875638842|14.57484479455058|0.4392735073745536|0.05528335665638015|
('de', 'spotorno')|2|1|6|1173|0.14285714285714285|0.0008517887563884157|0.14370893161353127|14.767489872492977|0.5088376673628175|0.07312451754143191|
('nuestra', 'técnica')|2|1|26|1173|0.037037037037037035|0.0008517887563884157|0.03788882579342545|12.819957292387112|-0.19441657319115552|-0.00736621567299444|
('¿', 'por', 'qué')|3|1|108|1173|0.009174311926605505|0.0008517887563884157|0.010026100682993921|10.806660469773654|-0.9214182893420562|-0.00923823254009548|
('modular', 'de')|2|1|6|1173|0.14285714285714285|0.0008517887563884157|0.14370893161353127|14.767489872492977|0.5088376673628175|0.07312451754143191|
('quemadura', 'e')|2|1|3|1173|0.25|0.0008517887563884157|0.2508517887563884|15.57484479455058|0.8003736233560513|0.20077515509229737|
('artroplastia', 'total', '.')|3|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
('mayores', 'de', '75')|3|1|67|1173|0.014705882352941176|0.0008517887563884157|0.015557671109329593|11.487381953300241|-0.6756096826895082|-0.010510913241561894|
('y', 'comportamiento')|2|1|68|1173|0.014492753623188406|0.0008517887563884157|0.015344542379576822|11.46632033777241|-0.6832150344993656|-0.010483622051239556|
('parcial', 'de', 'cadera')|3|1|3|1173|0.25|0.0008517887563884157|0.2508517887563884|15.57484479455058|0.8003736233560513|0.20077515509229737|
('reconstrucción', 'de', 'vias')|3|1|2|1173|0.3333333333333333|0.0008517887563884157|0.33418512208972173|15.989882293829424|0.9502437124823125|0.317557311070892|
('torácicas', 'de', 'carcinoma')|3|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
('(', 'geeeaac')|2|1|2|1173|0.3333333333333333|0.0008517887563884157|0.33418512208972173|15.989882293829424|0.9502437124823125|0.317557311070892|
('con', 'simbraquidactilia', '.')|3|1|3|1173|0.25|0.0008517887563884157|0.2508517887563884|15.57484479455058|0.8003736233560513|0.20077515509229737|
('fisiopatología', ',', 'clasificación')|3|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
('periférico', ':')|2|1|18|1173|0.05263157894736842|0.0008517887563884157|0.053483367703756834|13.326917281106995|-0.011353262466426999|-0.0006072107111291764|
('paciente', 'con', 'fractura')|3|1|12|1173|0.07692307692307693|0.0008517887563884157|0.07777486567946534|13.874405076409488|0.18634464391575753|0.01449292965063584|
(':', 'un', 'nuevo')|3|1|342|1173|0.0029154518950437317|0.0008517887563884157|0.0037672406514321476|9.152780028377768|-1.5186347085496412|-0.00572106240872402|
('reconstructiva', 'para', 'control')|3|1|2|1173|0.3333333333333333|0.0008517887563884157|0.33418512208972173|15.989882293829424|0.9502437124823125|0.317557311070892|
('2006', '.')|2|1|234|1173|0.00425531914893617|0.0008517887563884157|0.005107107905324586|9.698327847985581|-1.3216373276158064|-0.006749744443838745|
('rodilla', ':', 'cuál')|3|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
('y', 'multicéntrico', 'comparando')|3|1|7|1173|0.125|0.0008517887563884157|0.12585178875638842|14.57484479455058|0.4392735073745536|0.05528335665638015|
('artritis', 'reumatoide')|2|5|757|1169|0.006561679790026247|0.004258943781942078|0.010820623571968325|8.001197607057259|-1.9344712544507308|-0.020932185255204714|
entrecruzamiento|1|1|8|1173|0.1111111111111111|0.0008517887563884157|0.11196289986749952|14.404919793108268|0.37791356964557854|0.04231229915679722|
('propósito', 'de', 'un')|3|1|498|1173|0.002004008016032064|0.0008517887563884157|0.00285579677242048|8.61194878921332|-1.7139289317383402|-0.004894632711416433|
('presión', 'aplicada', 'al')|3|1|7|1173|0.125|0.0008517887563884157|0.12585178875638842|14.57484479455058|0.4392735073745536|0.05528335665638015|
('través', 'de', 'la')|3|1|202|1173|0.0049261083743842365|0.0008517887563884157|0.005777897130772652|9.909508877365404|-1.2453798334136603|-0.007195676566202912|
('micobacterias', 'no')|2|1|58|1173|0.01694915254237288|0.0008517887563884157|0.017800941298761298|11.69220174518874|-0.6016492320832652|-0.010709922662759015|
('sobre', 'reconstrucción', 'total')|3|1|1|1173|0.5|0.0008517887563884157|0.5008517887563884|16.57484479455058|1.1614737393375483|0.5817261999407822|
('para', 'la', 'infección')|3|3|61|1171|0.046875|0.002555366269165247|0.04943036626916525|11.57484479455058|-0.6440268405699394|-0.0318344826165454|
('acetabulares', 'en')|2|1|4|1173|0.2|0.0008517887563884157|0.20085178875638843|15.252916699663219|0.6841253509545224|0.13740780047280785|
suspensión|1|3|133|1171|0.022058823529411766|0.002555366269165247|0.02461418979857701|10.487381953300241|-1.0367097986710059|-0.0255177717505327|
('reparadora', 'del')|2|1|9|1173|0.1|0.0008517887563884157|0.10085178875638842|14.252916699663219|0.3230252349730247|0.03257767276048222|
('el', 'sangrado', 'en')|3|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
(',', 'osteoporosis', 'y')|3|1|12|1173|0.07692307692307693|0.0008517887563884157|0.07777486567946534|13.874405076409488|0.18634464391575753|0.01449292965063584|
('cirugäa', 'ortopédica', 'de')|3|1|2|1173|0.3333333333333333|0.0008517887563884157|0.33418512208972173|15.989882293829424|0.9502437124823125|0.317557311070892|
elaboración|1|1|281|1173|0.0035460992907801418|0.0008517887563884157|0.004397888047168557|9.435293442151787|-1.416619082069514|-0.0062301321284244085|
('secundaria', 'a', 'rascado')|3|1|1|1173|0.5|0.0008517887563884157|0.5008517887563884|16.57484479455058|1.1614737393375483|0.5817261999407822|
('abierta', 'frente', 'a')|3|1|9|1173|0.1|0.0008517887563884157|0.10085178875638842|14.252916699663219|0.3230252349730247|0.03257767276048222|
('tromboembólica', 'venosa', '(')|3|1|21|1173|0.045454545454545456|0.0008517887563884157|0.04630633421093387|13.115413175913282|-0.08772741938243964|-0.004062335201386008|
('detalles', 'de', 'téchnica')|3|1|1|1173|0.5|0.0008517887563884157|0.5008517887563884|16.57484479455058|1.1614737393375483|0.5817261999407822|
('al', 'segundo')|2|1|6|1173|0.14285714285714285|0.0008517887563884157|0.14370893161353127|14.767489872492977|0.5088376673628175|0.07312451754143191|
bloqueos|1|2|204|1172|0.009708737864077669|0.0017035775127768314|0.0114123153768545|9.888344267367362|-1.2530223765386566|-0.014299886535314879|
varo-valgo|1|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
('hernias', 'hiatales', ':')|3|1|3|1173|0.25|0.0008517887563884157|0.2508517887563884|15.57484479455058|0.8003736233560513|0.20077515509229737|
('total', 'arthroplasty')|2|1|4|1173|0.2|0.0008517887563884157|0.20085178875638843|15.252916699663219|0.6841253509545224|0.13740780047280785|
simultánea|1|3|160|1171|0.018404907975460124|0.002555366269165247|0.02096027424462537|10.226116640319503|-1.1310527334902927|-0.023707175479089702|
('continuo', 'versus')|2|1|6|1173|0.14285714285714285|0.0008517887563884157|0.14370893161353127|14.767489872492977|0.5088376673628175|0.07312451754143191|
('de', 'metales', 'en')|3|1|6|1173|0.14285714285714285|0.0008517887563884157|0.14370893161353127|14.767489872492977|0.5088376673628175|0.07312451754143191|
(';', 'operación')|2|2|63|1172|0.03076923076923077|0.0017035775127768314|0.032472808282007604|11.552476981522126|-0.6521038604487667|-0.02117564364030984|
('y', 'tabique', 'en')|3|1|2|1173|0.3333333333333333|0.0008517887563884157|0.33418512208972173|15.989882293829424|0.9502437124823125|0.317557311070892|
('técnicas', 'anestésicas', 'en')|3|1|12|1173|0.07692307692307693|0.0008517887563884157|0.07777486567946534|13.874405076409488|0.18634464391575753|0.01449292965063584|
('osteointegrados', '.')|2|2|17|1172|0.10526315789473684|0.0017035775127768314|0.10696673540751367|13.326917281106995|-0.011353262466426999|-0.0012144214222583529|
('abrasión', 'rotatoria', 'en')|3|1|4|1173|0.2|0.0008517887563884157|0.20085178875638843|15.252916699663219|0.6841253509545224|0.13740780047280785|
('alto', 'entrecruzamiento')|2|1|5|1173|0.16666666666666666|0.0008517887563884157|0.16751845542305507|14.989882293829424|0.5891435965008149|0.09869242530820012|
('recuperación', 'del')|2|1|43|1173|0.022727272727272728|0.0008517887563884157|0.023579061483661144|12.115413175913282|-0.4488275353639373|-0.010582932051906375|
('mediante', 'colocistoplastia')|2|1|2|1173|0.3333333333333333|0.0008517887563884157|0.33418512208972173|15.989882293829424|0.9502437124823125|0.317557311070892|
('vascular', 'durante')|2|1|9|1173|0.1|0.0008517887563884157|0.10085178875638842|14.252916699663219|0.3230252349730247|0.03257767276048222|
('del', 'injerto', 'hueso-tendón-hueso')|3|1|6|1173|0.14285714285714285|0.0008517887563884157|0.14370893161353127|14.767489872492977|0.5088376673628175|0.07312451754143191|
('multicéntrico', 'sobre', 'la')|3|1|21|1173|0.045454545454545456|0.0008517887563884157|0.04630633421093387|13.115413175913282|-0.08772741938243964|-0.004062335201386008|
('¿', 'es', 'necesario')|3|2|96|1172|0.02040816326530612|0.0017035775127768314|0.022111740778082953|10.960134950435371|-0.8659986365749098|-0.019148737366117673|
('alternativa', 'a', 'la')|3|1|100|1173|0.009900990099009901|0.0008517887563884157|0.010752778855398317|10.916633311798785|-0.8817070833319663|-0.00948080128230689|
titulada|1|1|15|1173|0.0625|0.0008517887563884157|0.06335178875638842|13.57484479455058|0.07817339139305594|0.004952424177903352|
('resultados', 'funcionales', 'de')|3|3|50|1171|0.05660377358490566|0.002555366269165247|0.05915913985407091|11.846924339987382|-0.5457788851565173|-0.03228780939637331|
('ausencia', 'de', 'vagina')|3|1|4|1173|0.2|0.0008517887563884157|0.20085178875638843|15.252916699663219|0.6841253509545224|0.13740780047280785|
('ano', 'incontinente')|2|1|4|1173|0.2|0.0008517887563884157|0.20085178875638843|15.252916699663219|0.6841253509545224|0.13740780047280785|
('de', 'pared', 'torácica')|3|1|20|1173|0.047619047619047616|0.0008517887563884157|0.04847083637543603|13.18252737177182|-0.06349247547391648|-0.0030775333897675914|
